model_name,scs,l3_weight_cuts,l3_output_cuts,lcus,weights,ops_per_image,macs_per_image,total_4bit_macs_per_frame,pure_ops_per_image,pure_macs_per_image,power,fps,subclusters_per_target,l3_cuts_per_target,layers_per_target,l2_cuts_per_target_normalized,l2_cuts_used_normalized,profiling_mode,layers,l3_total_cuts,net_input_throughput,gross_input_throughput,net_output_throughput,gross_output_throughput,latency,input_aligners,input_aligners_per_target,apus,apus_per_target,l4_cuts,l4_cuts_per_target,l2_weights,l2_data_usage,l2_cuts_per_target,number_of_devices,number_of_contexts,calibration,transpose,resize_input,normalization,input_conversion,nms,optimization_level,compression_level,compression_rate,hw_arch,stream_fps,optimization_goal_fps,context_switch_configs,l2_cut_size,l3_cut_size,l4_cut_size
densenet121,747,638,847,378,7905448.0,5699658240.0,2856728320.0,0.0,5699658240.0,2856728320.0,,N/A,512,1024,128,256.0,373.5,post_placement,368,1485,12.44 Megabytes/sec,60.65 Megabytes/sec,84.63 Kilobytes/sec,48.29 Megabytes/sec,N/A,422,256,377,160,3,28,0,366848,512,3,5,64,False,False,False,False,False,1,0,N/A,hailo8,,,8663040.00,16384.0,32768.0,131072.0

context_name,csw_scs_mac_util,b8_csw_scs_mac_util, ,lcu_util,l3_util,mapping_util,active_mac_util,width_align_util,feature_align_util,balance_fps_util,mac_layers_util,effective_mac_util,scs_mac_util, ,fps,1/fps (s),drain (s),latency_util,b8_latency_util, ,context_overhead,overhead_util,b8_overhead_util,total_mac_util,b8_total_mac_util,boundary_in_bytes,boundary_out_bytes,inter_context_in_bytes,inter_context_out_bytes,ddr_portals_in_bytes,ddr_portals_out_bytes
contexts_total,0.03712976518914925,0.08471038116198631,,,,0.27256485592883045,0.7803828450737561,0.8941237906147353,0.9797674361003328,0.7710785928488593,0.810935429998853,0.49374581571888276,0.10369316743529296,,86.66087050793477,0.011539233268011527,N/A,0.35807340162811707,0.816933104245732,,0.004802009999999999,0.5612105246205203,0.8176786596865556,0.020837615000839183,0.06926587093007022,150528.0,1000.0,583296.0,583296.0,0.0,0.0
densenet121_context_0,0.07356077052723974,0.12581116491996988,,0.5390625,0.255859375,0.30078125,0.7425194035152369,0.9179313037941492,0.9747978178688536,0.8736506508957962,0.8311688311688312,0.5600766302514643,0.14001915756286606,,1224.919767755212,0.00081638,0.0007375575,0.5253621847725536,0.8985282236359904,,0.00083695,,,,,150528.0,0.0,0.0,275968.0,0.0,0.0
densenet121_context_1,0.03683617852812032,0.07942544218228886,,0.6015625,0.2607421875,0.2578125,0.8201436831169702,0.8749999999999994,0.9856583393843972,0.7098333906669216,0.803030303030303,0.4595417442680699,0.09513950174299884,,1668.3558769921212,0.0005993925,0.0009487025,0.3871806962750994,0.8348313868285908,,0.00102087,,,,,0.0,0.0,275968.0,94080.0,0.0,0.0
densenet121_context_2,0.03150982341171307,0.10647170095925915,,0.6015625,0.306640625,0.361328125,0.7533791316000249,0.8749999999999996,0.9721359561985976,0.8348722202949909,0.8594594594594595,0.5193607475434255,0.16128585714727472,,7090.564231648734,0.00014103249999999998,0.000580855,0.1953663140032207,0.6601428224548963,,0.00127543,,,,,0.0,0.0,94080.0,175616.0,0.0,0.0
densenet121_context_3,0.01469341279337581,0.03639830135733067,,0.6015625,0.26953125,0.177734375,0.9044850372537339,0.875,1.0,0.5666455251685085,0.7142857142857143,0.3633919168461576,0.046133739443359856,,1680.5239873792648,0.0005950525000000001,0.0012732675,0.31849602851759873,0.7889735754461927,,0.001029155,,,,,0.0,0.0,175616.0,37632.0,0.0,0.0
densenet121_context_4,0.014479359615121404,0.0666779409875885,,0.6015625,0.357421875,0.361328125,0.7941746798980236,0.8162171010460163,0.9598697785016187,0.7334050544456238,0.8378378378378378,0.45413297052190393,0.137481660997842,,21122.669905476054,4.7342499999999996e-05,0.000402175,0.10531848037061961,0.48499516592714953,,0.000639605,,,,,0.0,1000.0,37632.0,0.0,0.0,0.0

layer_name,layer_type,input_height,input_width,output_channels,input_channels,kernel_height,kernel_width,strides_row,strides_col,predecessors,successors,weights,macs,power,fps,total cycles,theoretical cycles,scs,apus,input_aligners,of_per_sc,of_per_mac,l3_output_cuts,l2_weights_usage_ratio,groups,dilation_height,dilation_width,16x4_configuration,elementwise_feed_repeat,ew_add_enabled,defuse_mode,node_layer_input_bw,node_layer_output_bw,defuse_name,l3_weight_cuts,l4_cuts,lcus,node_layer_latency,deprecated,output_features_per_sc,mac_computation_utilization,apu_activation_utilization,subcluster_utilization,buffers_num,buffer_size,context,did_reach_fps,latency,l2_weights,ops,l2_data_usage,input_activation_bits,input_range_min,input_range_max,kernel_range_min,kernel_range_max,output_range_min,output_range_max,output_activation_bits,weights_bits,bias_bits,active_mac_util,width_align_util,feature_align_util,balance_fps_util,mac_layers_util,effective_mac_util,is_4bit_enhanced,is_smuffer_in,is_smuffer_out
conv44,conv,14,14,128,320,1,1,1,1,normalization44,normalization45,41088.0,8053248.0,,2699.11,148197,125440.0,1,1,1,128,8,1,0.0,1,1,1,False,,False,,104.6392822265625,41.855712890625,densenet121/conv44,2,0,1,0.5502825,0,128,0.9703840017318726,0.024184025824069977,0.5998072961567684,32,1024,densenet121_context_1,False,0.0014470525,0,16056320.0,0,8,0.0,14.71446418762207,-7.140069007873535,5.517882347106934,-75.0991439819336,130.81785583496094,8,8,16,0.9703840017318726,0.875,1.0,0.6181133397565035,1.0,0.5248313841371723,False,False,True
normalization45,normalization,14,14,128,128,1,1,,,conv44,conv45,0,25088.0,,41549.81,9627,,1,1,1,128,1,1,0.0,,1,1,False,,False,,41.855712890625,41.855712890625,densenet121/normalization45,1,0,1,0.5379,0,128,0.4188220500946045,0.37228628993034363,0.016817026723977852,16,2048,densenet121_context_1,False,0.00144792,0,50176.0,0,8,-75.0991439819336,130.81785583496094,0.09584712982177734,0.34996742010116577,0.0,20.162105560302734,8,8,16,0.4188220500946045,0.875,1.0,0.04015315506950788,1.0,0.014714898383480621,False,True,False
conv45,conv,14,14,32,128,3,3,1,1,normalization45,concat21,36896.0,7231616.0,,2730.58,146489,112896.0,1,1,1,32,2,1,0.0,1,1,1,False,,False,,41.855712890625,10.46392822265625,densenet121/conv45,2,0,1,0.55036,0,32,0.881813645362854,0.006116500124335289,0.5387788431435125,128,256,densenet121_context_1,False,0.0014744725,0,14450688.0,2048,8,0.0,20.162105560302734,-0.2879669964313507,0.2285289168357849,-14.224699974060059,11.141023635864258,8,8,16,0.881813645362854,0.875,1.0,0.6109894601617472,1.0,0.4714314877505735,False,False,True
concat21,concat,14|14,14|14,352,320|32,,,,,concat20 conv45,batch_norm46 concat22,0,0,,38959.77,10267,,1,1,1,352,0,2,1,,,,False,,False,,104.6392822265625,0.0,densenet121/concat21,0,0,1,0.49807499999999993,0,352,0.9599688053131104,0.9599688053131104,0.04110828765854471,10,5632,densenet121_context_1,False,0.0014767975,0,0,0,8,-32.34657287597656,25.334379196166992,N/A,N/A,-32.34657287597656,25.334379196166992,8,8,8,0.9599688053131104,0.875,1.0,0.04282252447269527,0.0,0.03596975170122662,False,True,False
batch_norm46,batch_norm,14,14,352,352,,,,,concat21,normalization46,0,0,,15701.67,25475,,1,1,1,352,1,1,0.0,,1,1,False,,False,,115.10321044921875,115.10321044921875,densenet121/batch_norm46,1,0,1,0.49008500000000005,0,352,0.43525025248527527,0.38688910007476807,0.046246825669583734,5,5632,densenet121_context_1,False,0.001484055,0,0,0,8,-32.34657287597656,25.334379196166992,4.009761810302734,12.584434509277344,-136.42140197753906,174.18089294433594,8,8,16,0.43525025248527527,0.875,1.0,0.10625341491593572,0.0,0.04046597246088577,False,False,False
normalization46,normalization,14,14,352,352,1,1,,,batch_norm46,conv46,0,68992.0,,15701.67,25475,,1,1,1,352,1,1,0.0,,1,1,False,,False,,115.10321044921875,115.10321044921875,densenet121/normalization46,1,0,1,0.49518,0,352,0.43525025248527527,0.38688910007476807,0.046246825669583734,5,5632,densenet121_context_1,False,0.0014936925,0,137984.0,0,8,-136.42140197753906,174.18089294433594,1.9768171100054133e-08,0.2343936711549759,0.0,17.231369018554688,8,8,16,0.43525025248527527,0.875,1.0,0.10625341491593572,1.0,0.04046597246088577,False,False,False
conv46,conv,14,14,128,352,1,1,1,1,normalization46,normalization47,45184.0,8856064.0,,2461.04,162533,137984.0,1,1,1,128,8,1,0.0,1,1,1,False,,False,,115.10321044921875,41.855712890625,densenet121/conv46,2,0,1,0.5441725,0,128,0.9729962348937988,0.022050905972719193,0.6596011672067711,32,1024,densenet121_context_1,False,0.0015472275,0,17661952.0,0,8,0.0,17.231369018554688,-5.8929266929626465,4.583612442016602,-89.89812469482422,319.45941162109375,8,8,16,0.9729962348937988,0.875,1.0,0.6779072143879011,1.0,0.5771510213059247,False,False,True
normalization47,normalization,14,14,128,128,1,1,,,conv46,conv47,0,25088.0,,41549.81,9627,,1,1,1,128,1,1,0.0,,1,1,False,,False,,41.855712890625,41.855712890625,densenet121/normalization47,1,0,1,0.53051,0,128,0.4188220500946045,0.37228628993034363,0.016817026723977852,16,2048,densenet121_context_1,False,0.001548095,0,50176.0,0,8,-89.89812469482422,319.45941162109375,0.09427767992019653,0.5088465213775635,0.0,40.763832092285156,8,8,16,0.4188220500946045,0.875,1.0,0.04015315506950788,1.0,0.014714898383480621,False,True,False
conv47,conv,14,14,32,128,3,3,1,1,normalization47,concat22,36896.0,7231616.0,,8910.87,44889,28224.0,4,1,2,8,2,1,0.0,1,1,1,True,,False,,177.88807678222656,44.47201919555664,densenet121/conv47,2,0,1,0.12863,0,8,0.719419002532959,0.019960347563028336,0.5724566962349458,64,512,densenet121_context_2,False,0.0001299525,0,14450688.0,3072,8,0.0,40.763832092285156,-0.17761649191379547,0.41044536232948303,-22.7034969329834,17.781761169433594,8,8,16,0.719419002532959,0.875,1.0,0.7957208444862001,1.0,0.5008996092055776,False,False,False
concat22,concat,14|14,14|14,384,352|32,,,,,concat21 conv47,batch_norm48 concat23,0,0,,35276.48,11339,,1,1,1,384,0,4,1,,,,False,,False,,489.1922302246094,0.0,densenet121/concat22,0,0,1,0.1198425,0,384,0.9482317566871643,0.9482317566871643,0.19059436458042928,42,3072,densenet121_context_2,False,0.00013826,0,0,0,8,N/A,N/A,N/A,N/A,-32.34657287597656,25.334379196166992,8,8,8,0.9482317566871643,0.875,1.0,0.2009997695566625,0.0,0.1667700690078756,False,False,True
batch_norm48,batch_norm,14,14,384,384,,,,,concat22,normalization48,0,0,,14063.21,28443,,1,1,1,384,1,1,0.0,,1,1,False,,False,,533.6642456054688,533.6642456054688,densenet121/batch_norm48,1,0,1,0.12283,0,384,0.425271600484848,0.37801918387413025,0.21441866471541193,5,6144,densenet121_context_2,False,0.0001422525,0,0,0,8,-32.34657287597656,25.334379196166992,4.009761810302734,12.584434509277344,-222.3065185546875,191.47569274902344,8,8,16,0.425271600484848,0.875,1.0,0.5041922961019624,0.0,0.18761633162598546,False,True,False
normalization48,normalization,14,14,384,384,1,1,,,batch_norm48,conv48,0,75264.0,,14403.51,27771,,1,1,1,384,1,1,0.0,,1,1,False,,False,,533.6642456054688,533.6642456054688,densenet121/normalization48,1,0,1,0.12271,0,384,0.43556228280067444,0.38716647028923035,0.21441866512430696,5,6144,densenet121_context_2,False,0.000147205,0,150528.0,0,8,-222.3065185546875,191.47569274902344,-3.0924300517654046e-05,0.2157421112060547,0.0,22.047164916992188,8,8,16,0.43556228280067444,0.875,1.0,0.4922801481927924,1.0,0.1876163319837686,False,False,False
conv48,conv,14,14,128,384,1,1,1,1,normalization48,normalization49,49280.0,9658880.0,,7636.36,52381,37632.0,4,1,2,32,8,1,0.0,1,1,1,True,,False,,533.6642456054688,177.88807678222656,densenet121/conv48,2,0,1,0.1308925,0,32,0.8231992721557617,0.06842175871133804,0.7643628432239192,32,1024,densenet121_context_2,False,0.00016034,0,19267584.0,0,8,0.0,22.047164916992188,-4.98830509185791,4.509859561920166,-81.12332153320312,162.24664306640625,8,8,16,0.8231992721557617,0.875,1.0,0.9285271125449808,1.0,0.6688174878209293,False,False,True
normalization49,normalization,14,14,128,128,1,1,,,conv48,conv49,0,25088.0,,41549.81,9627,,1,1,1,128,1,1,0.0,,1,1,False,,False,,177.88807678222656,177.88807678222656,densenet121/normalization49,1,0,1,0.12694750000000002,0,128,0.4188220500946045,0.37228628993034363,0.07147288526156663,16,2048,densenet121_context_2,False,0.0001657575,0,50176.0,0,8,-81.12332153320312,162.24664306640625,0.08376720547676086,0.4377278983592987,0.0,22.44801902770996,8,8,16,0.4188220500946045,0.875,1.0,0.17065215464520592,1.0,0.06253877460387079,False,True,False
conv49,conv,14,14,32,128,3,3,1,1,normalization49,concat23,36896.0,7231616.0,,8971.83,44584,28224.0,4,1,2,8,2,1,0.0,1,1,1,True,,False,,177.88807678222656,44.47201919555664,densenet121/conv49,2,0,1,0.13343249999999998,0,8,0.724340558052063,0.020096896216273308,0.5724566933187949,128,256,densenet121_context_2,False,0.000173955,0,14450688.0,2048,8,0.0,22.44801902770996,-0.17131440341472626,0.3589150905609131,-24.920373916625977,19.518054962158203,8,8,16,0.724340558052063,0.875,1.0,0.7903142892595678,1.0,0.5008996066539455,False,False,True
concat23,concat,14|14,14|14,416,384|32,,,,,concat22 conv49,batch_norm50 concat24,0,0,,33016.92,12115,,1,1,1,416,0,4,1,,,,False,,False,,533.6642456054688,0.0,densenet121/concat23,0,0,1,0.1245025,0,416,0.9614527225494385,0.9614527225494385,0.20647722570482777,38,3328,densenet121_context_2,False,0.00018247,0,0,0,8,-32.34657287597656,25.334379196166992,N/A,N/A,-32.34657287597656,25.334379196166992,8,8,8,0.9614527225494385,0.875,1.0,0.21475546416606103,0.0,0.1806675724917243,False,True,True
batch_norm50,batch_norm,14,14,416,416,,,,,concat23,normalization50,0,0,,12989.12,30795,,1,1,1,416,1,1,0.0,,1,1,False,,False,,578.13623046875,578.13623046875,densenet121/batch_norm50,1,0,1,0.126735,0,416,0.42552363872528076,0.37824320793151855,0.23228689228626417,4,6656,densenet121_context_2,False,0.0001857775,0,0,0,8,-32.34657287597656,25.334379196166992,4.009761810302734,12.584434509277344,-177.0607452392578,121.94912719726562,8,8,16,0.42552363872528076,0.875,1.0,0.5458848137840568,0.0,0.20325103075048115,False,True,False
normalization50,normalization,14,14,416,416,1,1,,,batch_norm50,conv50,0,81536.0,,13303.62,30067,,1,1,1,416,1,1,0.0,,1,1,False,,False,,578.13623046875,578.13623046875,densenet121/normalization50,1,0,1,0.13152,0,416,0.4358266592025757,0.3874014616012573,0.2322868871048135,4,6656,densenet121_context_2,False,0.000196055,0,163072.0,0,8,-177.0607452392578,121.94912719726562,1.6593955365351576e-07,0.22948947548866272,0.0,14.982303619384766,8,8,16,0.4358266592025757,0.875,1.0,0.5329799868824562,1.0,0.2032510262167118,False,False,False
conv50,conv,14,14,128,416,1,1,1,1,normalization50,normalization51,53376.0,10461696.0,,7090.56,56413,40768.0,4,1,2,32,8,4,0.0,1,1,1,True,,False,,578.13623046875,177.88807678222656,densenet121/conv50,2,0,1,0.1409725,0,32,0.8278942704200745,0.06353145837783813,0.8278942704200745,4,1024,densenet121_context_2,False,0.00021087,0,20873216.0,0,8,0.0,14.982303619384766,-4.5832085609436035,5.813802719116211,-77.14249420166016,136.67637634277344,8,8,16,0.8278942704200745,0.875,1.0,1.0,1.0,0.7244074866175652,False,False,True
normalization51,normalization,14,14,128,128,1,1,,,conv50,conv51,0,25088.0,,41549.81,9627,,1,1,1,128,1,1,0.0,,1,1,False,,False,,177.88807678222656,177.88807678222656,densenet121/normalization51,1,0,1,0.1326,0,128,0.4188220500946045,0.37228628993034363,0.07147288526156663,16,2048,densenet121_context_2,False,0.00021258,0,50176.0,0,8,-77.14249420166016,136.67637634277344,0.10654869675636292,0.26076236367225647,0.0,23.017215728759766,8,8,16,0.4188220500946045,0.875,1.0,0.17065215464520592,1.0,0.06253877460387079,False,True,False
conv51,conv,14,14,32,128,3,3,1,1,normalization51,concat24,36896.0,7231616.0,,8971.83,44584,28224.0,4,1,2,8,2,1,0.0,1,1,1,True,,False,,177.88807678222656,44.47201919555664,densenet121/conv51,2,0,1,0.13908500000000001,0,8,0.724340558052063,0.020096896216273308,0.5724566933187949,128,256,densenet121_context_2,False,0.0002207775,0,14450688.0,2048,8,0.0,23.017215728759766,-0.18032312393188477,0.232125386595726,-16.96901512145996,13.290417671203613,8,8,16,0.724340558052063,0.875,1.0,0.7903142892595678,1.0,0.5008996066539455,False,False,True
concat24,concat,14|14,14|14,448,416|32,,,,,concat23 conv51,batch_norm52 concat25,0,0,,30743.22,13011,,1,1,1,448,0,4,1,,,,False,,False,,578.13623046875,0.0,densenet121/concat24,0,0,1,0.1254525,0,448,0.9641072750091553,0.9641072750091553,0.2223600899640884,36,3584,densenet121_context_2,False,0.0002251725,0,0,0,8,-32.34657287597656,25.334379196166992,N/A,N/A,-32.34657287597656,25.334379196166992,8,8,8,0.9641072750091553,0.875,1.0,0.23063832804495418,0.0,0.19456507871857737,False,True,True
batch_norm52,batch_norm,14,14,448,448,,,,,concat24,normalization52,0,0,,12067.46,33147,,1,1,1,448,1,1,0.0,,1,1,False,,False,,622.6082763671875,622.6082763671875,densenet121/batch_norm52,1,0,1,0.132645,0,448,0.4257398843765259,0.3784354627132416,0.2501551051606669,4,7168,densenet121_context_2,False,0.00023352,0,0,0,8,-32.34657287597656,25.334379196166992,4.009761810302734,12.584434509277344,-162.55398559570312,135.6565704345703,8,8,16,0.4257398843765259,0.875,1.0,0.5875773314661514,0.0,0.21888571701558357,False,True,False
normalization52,normalization,14,14,448,448,1,1,,,batch_norm52,conv52,0,87808.0,,12359.79,32363,,1,1,1,448,1,1,0.0,,1,1,False,,False,,622.6082763671875,622.6082763671875,densenet121/normalization52,1,0,1,0.13250499999999998,0,448,0.4360535144805908,0.38760313391685486,0.2501551041273352,4,7168,densenet121_context_2,False,0.0002392925,0,175616.0,0,8,-162.55398559570312,135.6565704345703,-4.964383151673246e-06,0.1782471239566803,0.0,13.946440696716309,8,8,16,0.4360535144805908,0.875,1.0,0.5736798255721199,1.0,0.21888571611141833,False,False,False
conv52,conv,14,14,128,448,1,1,1,1,normalization52,normalization53,57472.0,11264512.0,,7376.13,54229,43904.0,4,1,1,32,4,1,0.0,1,1,1,False,,False,,622.6082763671875,177.88807678222656,densenet121/conv52,4,0,1,0.1401925,0,32,0.9273266792297363,0.06609009951353073,0.8914257083996485,1,1024,densenet121_context_2,False,0.0002527525,0,22478848.0,0,8,0.0,13.946440696716309,-5.580334186553955,5.077375888824463,-62.0715446472168,65.5755844116211,8,8,16,0.9273266792297363,0.875,1.0,0.9612855192951979,1.0,0.7799974948496924,False,False,True
normalization53,normalization,14,14,128,128,1,1,,,conv52,conv53,0,25088.0,,41549.81,9627,,1,1,1,128,1,1,0.0,,1,1,False,,False,,177.88807678222656,177.88807678222656,densenet121/normalization53,1,0,1,0.13620000000000002,0,128,0.4188220500946045,0.37228628993034363,0.07147288526156663,1,2048,densenet121_context_2,False,0.00025362,0,50176.0,0,8,-62.0715446472168,65.5755844116211,0.08910597860813141,0.24442200362682343,0.0,10.601302146911621,8,8,16,0.4188220500946045,0.875,1.0,0.17065215464520592,1.0,0.06253877460387079,False,True,False
conv53,conv,14,14,32,128,3,3,1,1,normalization53,concat25,36896.0,7231616.0,,8971.83,44584,28224.0,4,1,2,8,2,1,0.0,1,1,1,True,,False,,177.88807678222656,44.47201919555664,densenet121/conv53,2,0,1,0.138695,0,8,0.724340558052063,0.020096896216273308,0.5724566933187949,128,256,densenet121_context_2,False,0.0002618175,0,14450688.0,2048,8,0.0,10.601302146911621,-0.14502735435962677,0.2132098525762558,-6.20034122467041,4.856211185455322,8,8,16,0.724340558052063,0.875,1.0,0.7903142892595678,1.0,0.5008996066539455,False,False,True
concat25,concat,14|14,14|14,480,448|32,,,,,concat24 conv53,batch_norm54 concat26,0,0,,28762.49,13907,,1,1,1,480,0,4,1,,,,False,,False,,622.6082763671875,0.0,densenet121/concat25,0,0,1,0.1253825,0,480,0.9664198160171509,0.9664198160171509,0.2382429649433733,34,3840,densenet121_context_2,False,0.0002665325,0,0,0,8,-32.34657287597656,25.334379196166992,N/A,N/A,-32.34657287597656,25.334379196166992,8,8,8,0.9664198160171509,0.875,1.0,0.24652119192384736,0.0,0.20846259432545164,False,True,True
batch_norm54,batch_norm,14,14,480,480,,,,,concat25,normalization54,0,0,,11267.92,35499,,1,1,1,480,1,1,0.0,,1,1,False,,False,,667.080322265625,667.080322265625,densenet121/batch_norm54,1,0,1,0.13309500000000002,0,480,0.4259274899959564,0.37860220670700073,0.26802332737784657,4,7680,densenet121_context_2,False,0.00027548,0,0,0,8,-32.34657287597656,25.334379196166992,4.009761810302734,12.820656776428223,-192.45310974121094,134.71717834472656,8,8,16,0.4259274899959564,0.875,1.0,0.629269849148246,0.0,0.23452041145561575,False,True,False
normalization54,normalization,14,14,480,480,1,1,,,batch_norm54,conv54,0,94080.0,,11541.01,34659,,1,1,1,480,1,1,0.0,,1,1,False,,False,,667.080322265625,667.080322265625,densenet121/normalization54,1,0,1,0.132945,0,480,0.43625032901763916,0.38777807354927063,0.2680233306759498,4,7680,densenet121_context_2,False,0.0002816625,0,188160.0,0,8,-192.45310974121094,134.71717834472656,6.035460131670334e-08,0.1880923956632614,0.0,18.150909423828125,8,8,16,0.43625032901763916,0.875,1.0,0.6143796642617837,1.0,0.2345204143414561,False,False,False
conv54,conv,14,14,128,480,1,1,1,1,normalization54,normalization55,61568.0,12067328.0,,7777.71,51429,31360.0,6,1,2,24,6,1,0.0,1,1,1,True,,False,,667.080322265625,200.1240997314453,densenet121/conv54,3,0,1,0.1388025,0,22,0.7856267690658569,0.07839934527873993,0.7162178771965321,28,1152,densenet121_context_2,False,0.0002937025,0,24084480.0,0,8,0.0,18.150909423828125,-4.585197925567627,4.432772636413574,-71.90571594238281,113.30596923828125,8,8,16,0.7856267690658569,0.875,0.8888888888888888,0.9116515696736569,1.0,0.557058348930636,False,False,True
normalization55,normalization,14,14,128,128,1,1,,,conv54,conv55,0,25088.0,,41549.81,9627,,1,1,1,128,1,1,0.0,,1,1,False,,False,,177.88807678222656,177.88807678222656,densenet121/normalization55,1,0,1,0.1317875,0,128,0.4188220500946045,0.37228628993034363,0.07147288526156663,16,2048,densenet121_context_2,False,0.00029588,0,50176.0,0,8,-71.90571594238281,113.30596923828125,0.09104099869728088,0.4358980059623718,0.0,22.58275032043457,8,8,16,0.4188220500946045,0.875,1.0,0.17065215464520592,1.0,0.06253877460387079,False,True,False
conv55,conv,14,14,32,128,3,3,1,1,normalization55,concat26,36896.0,7231616.0,,8971.83,44584,28224.0,4,1,2,8,2,1,0.0,1,1,1,True,,False,,177.88807678222656,44.47201919555664,densenet121/conv55,2,0,1,0.1382725,0,8,0.724340558052063,0.020096896216273308,0.5724566933187949,128,256,densenet121_context_2,False,0.0003040775,0,14450688.0,2048,8,0.0,22.58275032043457,-0.16792820394039154,0.2818611264228821,-17.656152725219727,13.828595161437988,8,8,16,0.724340558052063,0.875,1.0,0.7903142892595678,1.0,0.5008996066539455,False,False,True
concat26,concat,14|14,14|14,512,480|32,,,,,concat25 conv55,batch_norm56 concat27,0,0,,27021.55,14803,,1,1,1,512,0,4,1,,,,False,,False,,667.080322265625,0.0,densenet121/concat26,0,0,1,0.12528,0,512,0.9684523344039917,0.9684523344039917,0.25412582039923937,32,4096,densenet121_context_2,False,0.0003091125,0,0,0,8,-32.34657287597656,25.334379196166992,N/A,N/A,-32.34657287597656,25.334379196166992,8,8,8,0.9684523344039917,0.875,1.0,0.2624040558027405,0.0,0.22236009284933445,False,True,True
batch_norm56,batch_norm,14,14,512,512,,,,,concat26,normalization56,0,0,,10567.75,37851,,1,1,1,512,1,1,0.0,,1,1,False,,False,,711.5523071289062,711.5523071289062,densenet121/batch_norm56,1,0,1,0.1335125,0,512,0.4260917901992798,0.37874823808670044,0.28589155603908567,4,8192,densenet121_context_2,False,0.00031866,0,0,0,8,-32.34657287597656,25.334379196166992,4.009761810302734,14.699264526367188,-157.4932098388672,144.46746826171875,8,8,16,0.4260917901992798,0.875,1.0,0.6709623668303406,0.0,0.2501551115342,False,True,False
normalization56,normalization,14,14,512,512,1,1,,,batch_norm56,conv56,0,100352.0,,10823.98,36955,,1,1,1,512,1,1,0.0,,1,1,False,,False,,711.5523071289062,711.5523071289062,densenet121/normalization56,1,0,1,0.1333525,0,512,0.4364226758480072,0.3879312574863434,0.28589154957125323,4,8192,densenet121_context_2,False,0.0003252525,0,200704.0,0,8,-157.4932098388672,144.46746826171875,1.0156245622283677e-08,0.27249372005462646,0.0,23.22101402282715,8,8,16,0.4364226758480072,0.875,1.0,0.6550795029514475,1.0,0.2501551058748466,False,False,False
conv56,conv,14,14,128,512,1,1,1,1,normalization56,normalization57,65664.0,12870144.0,,7330.71,54565,33451.0,6,1,2,24,6,4,0.0,1,1,1,True,,False,,711.5523071289062,200.1240997314453,densenet121/conv56,3,0,1,0.13965249999999998,0,22,0.7897369861602783,0.07389352470636368,0.7638664607419493,4,1152,densenet121_context_2,False,0.000338145,0,25690112.0,0,8,0.0,23.22101402282715,-5.5098490715026855,6.662298679351807,-120.56664276123047,186.8782958984375,8,8,16,0.7897369861602783,0.875,0.8888888888888888,0.9672415932497829,1.0,0.5941183583548494,False,False,True
normalization57,normalization,14,14,128,128,1,1,,,conv56,conv57,0,25088.0,,41549.81,9627,,1,1,1,128,1,1,0.0,,1,1,False,,False,,177.88807678222656,177.88807678222656,densenet121/normalization57,1,0,1,0.13161,0,128,0.4188220500946045,0.37228628993034363,0.07147288526156663,16,2048,densenet121_context_2,False,0.000339855,0,50176.0,0,8,-120.56664276123047,186.8782958984375,0.0848626047372818,0.42893555760383606,0.0,33.50111389160156,8,8,16,0.4188220500946045,0.875,1.0,0.17065215464520592,1.0,0.06253877460387079,False,True,False
conv57,conv,14,14,32,128,3,3,1,1,normalization57,concat27,36896.0,7231616.0,,8971.83,44584,28224.0,4,1,2,8,2,1,0.0,1,1,1,True,,False,,177.88807678222656,44.47201919555664,densenet121/conv57,2,0,1,0.138095,0,8,0.724340558052063,0.020096896216273308,0.5724566933187949,128,256,densenet121_context_2,False,0.0003480525,0,14450688.0,2048,8,0.0,33.50111389160156,-0.18417872488498688,0.4203532040119171,-34.5004768371582,27.021350860595703,8,8,16,0.724340558052063,0.875,1.0,0.7903142892595678,1.0,0.5008996066539455,False,False,True
concat27,concat,14|14,14|14,544,512|32,,,,,concat26 conv57,batch_norm58 concat28,0,0,,25479.33,15699,,1,1,1,544,0,2,1,,,,False,,False,,711.5523071289062,0.0,densenet121/concat27,0,0,1,0.1254225,0,544,0.9702528715133667,0.9702528715133667,0.2700086829257147,14,4352,densenet121_context_2,False,0.0003534075,0,0,0,8,-32.34657287597656,25.334379196166992,N/A,N/A,-34.5004768371582,27.021350860595703,8,8,8,0.9702528715133667,0.875,1.0,0.27828691968163366,0.0,0.23625759756000037,False,True,True
batch_norm58,batch_norm,14,14,544,544,,,,,concat27,normalization58,0,0,,9949.51,40203,,1,1,1,544,1,1,0.0,,1,1,False,,False,,756.0242919921875,756.0242919921875,densenet121/batch_norm58,1,0,1,0.134175,0,544,0.4262368381023407,0.378877192735672,0.30375976463276916,3,8704,densenet121_context_2,False,0.000363555,0,0,0,8,-34.5004768371582,27.021350860595703,4.009761810302734,14.699264526367188,-278.76373291015625,125.12689971923828,8,8,16,0.4262368381023407,0.875,1.0,0.7126548845124352,0.0,0.265789794053673,False,True,False
